transaction_id,application_id,business_date,status,amount,currency,region,counterparty_id,product_code,trader_id,book,value_date
TXN0005100806,APP010,2025-06-21,reversed,441792.36,EUR,EMEA,CP0114,FX,TDR0061,BOOK_A,2025-11-01
TXN0001224284,APP009,2025-07-05,pending,301775.54,JPY,AMER,CP0149,FX,TDR0034,BOOK_B,2026-01-15
TXN0006440722,APP008,2025-07-16,active,484604.19,AUD,LATAM,CP0498,BOND,TDR0034,BOOK_D,2025-06-10
TXN0009132247,APP003,2026-02-17,reversed,729263.35,GBP,LATAM,CP0017,FX,TDR0044,BOOK_D,2025-10-28
TXN0007400394,APP004,2025-07-20,active,454964.98,CHF,EMEA,CP0315,OPTION,TDR0081,BOOK_C,2026-03-18
TXN0007267857,APP008,2026-01-20,active,480547.85,CHF,APAC,CP0124,EQUITY,TDR0014,BOOK_C,2025-12-16
TXN0001601589,APP008,2025-12-12,settled,108719.07,USD,EMEA,CP0082,FUTURE,TDR0062,BOOK_B,2025-07-29
TXN0006212144,APP018,2025-01-09,reversed,785305.37,GBP,EMEA,CP0078,FX,TDR0073,BOOK_C,2025-06-17
TXN0009535906,APP012,2025-08-05,active,173239.18,USD,LATAM,CP0384,FX,TDR0117,BOOK_B,2025-05-07
TXN0006132784,APP010,2025-05-02,settled,296166.39,EUR,LATAM,CP0082,BOND,TDR0058,BOOK_B,2025-02-27
TXN0002205919,APP002,2026-01-31,reversed,251968.04,EUR,AMER,CP0440,EQUITY,TDR0069,BOOK_A,2025-11-25
TXN0003459625,APP003,2026-01-24,settled,790419.12,AUD,APAC,CP0212,EQUITY,TDR0093,BOOK_D,2025-09-26
TXN0009341166,APP009,2025-05-31,settled,138950.59,CHF,LATAM,CP0340,OPTION,TDR0008,BOOK_B,2025-05-17
TXN0007478507,APP013,2025-01-16,failed,713271.78,JPY,EMEA,CP0003,OPTION,TDR0108,BOOK_A,2025-04-13
TXN0002087822,APP006,2025-06-18,settled,37481.87,USD,LATAM,CP0172,FUTURE,TDR0180,BOOK_C,2025-08-06
TXN0005746283,APP001,2025-11-06,reversed,194477.09,AUD,EMEA,CP0213,FUTURE,TDR0166,BOOK_A,2025-12-06
TXN0005510300,APP008,2025-09-28,failed,674996.56,USD,APAC,CP0085,FUTURE,TDR0049,BOOK_D,2025-05-19
TXN0008038884,APP009,2025-05-19,reversed,526735.91,GBP,APAC,CP0257,SWAP,TDR0183,BOOK_B,2026-02-01
TXN0004831653,APP004,2026-02-07,settled,205044.43,GBP,LATAM,CP0313,BOND,TDR0075,BOOK_B,2025-06-21
TXN0006391790,APP015,2025-03-31,pending,798875.3,AUD,LATAM,CP0022,FX,TDR0147,BOOK_D,2026-01-06
TXN0004106479,APP003,2026-02-04,settled,108674.52,GBP,AMER,CP0202,OPTION,TDR0144,BOOK_B,2025-05-23
TXN0000815959,APP010,2025-06-23,settled,693425.61,EUR,AMER,CP0349,SWAP,TDR0141,BOOK_C,2025-05-16
TXN0005619276,APP006,2025-03-12,pending,499664.42,AUD,LATAM,CP0223,SWAP,TDR0029,BOOK_C,2025-01-21
TXN0006111687,APP012,2025-08-10,failed,647420.43,CHF,APAC,CP0386,BOND,TDR0192,BOOK_C,2026-02-02
TXN0007193798,APP015,2025-03-05,pending,484189.53,EUR,EMEA,CP0216,BOND,TDR0111,BOOK_B,2025-09-11
TXN0009056431,APP007,2025-01-04,reversed,812663.01,JPY,EMEA,CP0436,FUTURE,TDR0129,BOOK_A,2025-08-20
TXN0000805297,APP015,2025-01-10,pending,996171.88,GBP,EMEA,CP0197,BOND,TDR0138,BOOK_D,2026-02-16
TXN0004824202,APP006,2025-12-13,reversed,962534.95,CHF,AMER,CP0394,BOND,TDR0174,BOOK_A,2025-03-26
TXN0002914690,APP010,2025-02-06,reversed,271903.71,CHF,AMER,CP0353,FUTURE,TDR0035,BOOK_A,2025-06-30
TXN0007449447,APP020,2025-03-15,active,92007.29,GBP,EMEA,CP0355,OPTION,TDR0070,BOOK_A,2025-08-26
TXN0000209943,APP010,2025-01-03,pending,586629.47,CHF,AMER,CP0472,FUTURE,TDR0074,BOOK_C,2025-08-29
TXN0003561372,APP005,2025-04-24,active,729648.67,EUR,APAC,CP0034,OPTION,TDR0170,BOOK_A,2025-06-05
TXN0008703079,APP020,2025-12-18,settled,701613.6,CHF,EMEA,CP0078,FX,TDR0051,BOOK_C,2026-03-28
TXN0000938642,APP017,2025-10-17,active,664659.33,GBP,LATAM,CP0160,FX,TDR0170,BOOK_D,2025-07-31
TXN0009719385,APP005,2025-02-28,active,403282.69,AUD,APAC,CP0350,BOND,TDR0152,BOOK_C,2025-04-01
TXN0004388297,APP009,2025-01-31,settled,224201.73,EUR,APAC,CP0478,OPTION,TDR0163,BOOK_B,2025-09-30
TXN0007812151,APP015,2025-03-08,settled,730936.45,JPY,APAC,CP0465,FUTURE,TDR0169,BOOK_B,2025-02-25
TXN0006747590,APP002,2025-06-25,settled,412906.63,EUR,EMEA,CP0213,FX,TDR0067,BOOK_A,2026-01-09
TXN0006870627,APP003,2025-07-02,pending,914495.62,USD,EMEA,CP0090,OPTION,TDR0092,BOOK_C,2026-02-08
TXN0001474059,APP004,2025-09-04,settled,330854.4,USD,APAC,CP0088,FUTURE,TDR0157,BOOK_A,2025-04-02
TXN0000883202,APP001,2025-01-21,settled,345190.92,EUR,LATAM,CP0004,SWAP,TDR0052,BOOK_D,2025-07-04
TXN0004677045,APP007,2025-10-27,pending,639345.56,GBP,AMER,CP0220,OPTION,TDR0198,BOOK_C,2025-05-21
TXN0006681714,APP019,2025-12-05,reversed,734706.73,CHF,EMEA,CP0225,OPTION,TDR0065,BOOK_C,2025-11-06
TXN0005731226,APP020,2025-04-25,reversed,486667.24,AUD,APAC,CP0381,SWAP,TDR0165,BOOK_B,2025-08-19
TXN0002240123,APP014,2025-06-28,failed,960606.01,GBP,AMER,CP0301,FX,TDR0022,BOOK_D,2025-10-31
TXN0001596044,APP019,2025-08-20,reversed,395647.53,GBP,AMER,CP0423,BOND,TDR0126,BOOK_A,2025-10-15
TXN0002729001,APP019,2025-07-11,settled,512876.07,USD,APAC,CP0248,FX,TDR0048,BOOK_C,2025-12-04
TXN0004165492,APP004,2025-10-07,pending,19638.19,EUR,EMEA,CP0068,OPTION,TDR0094,BOOK_D,2025-12-04
TXN0000228329,APP015,2026-02-21,active,898176.03,USD,AMER,CP0009,BOND,TDR0103,BOOK_C,2026-03-27
TXN0004273660,APP006,2025-06-25,settled,708846.97,JPY,AMER,CP0160,EQUITY,TDR0055,BOOK_D,2025-08-29
TXN0005188896,APP001,2026-01-09,reversed,839798.02,JPY,APAC,CP0223,SWAP,TDR0132,BOOK_A,2025-03-09
TXN0008070040,APP010,2025-07-20,active,850723.26,GBP,LATAM,CP0388,OPTION,TDR0028,BOOK_D,2025-08-17
TXN0002811147,APP013,2026-03-21,settled,892180.38,USD,APAC,CP0176,OPTION,TDR0155,BOOK_C,2025-05-04
TXN0006033781,APP009,2026-04-08,reversed,565828.56,GBP,AMER,CP0208,EQUITY,TDR0107,BOOK_D,2025-05-22
TXN0009837925,APP013,2025-10-10,active,657496.91,EUR,LATAM,CP0370,BOND,TDR0038,BOOK_C,2025-02-17
TXN0001108612,APP016,2026-01-23,active,233471.85,USD,LATAM,CP0364,SWAP,TDR0131,BOOK_D,2026-02-28
TXN0004630417,APP020,2026-01-19,failed,163098.4,JPY,LATAM,CP0038,OPTION,TDR0037,BOOK_A,2025-07-14
TXN0000920076,APP001,2025-07-10,settled,723206.44,EUR,AMER,CP0086,BOND,TDR0113,BOOK_A,2025-03-17
TXN0006820027,APP020,2025-09-20,settled,650465.01,GBP,LATAM,CP0392,OPTION,TDR0117,BOOK_A,2025-07-04
TXN0006705710,APP008,2025-11-22,reversed,814224.84,JPY,EMEA,CP0438,EQUITY,TDR0065,BOOK_A,2025-01-09
TXN0007994834,APP007,2025-03-05,active,544634.93,AUD,LATAM,CP0371,FUTURE,TDR0154,BOOK_C,2026-01-18
TXN0000056311,APP015,2026-03-25,settled,462248.8,CHF,LATAM,CP0355,OPTION,TDR0063,BOOK_D,2025-04-14
TXN0002863483,APP001,2026-02-15,failed,462669.2,EUR,APAC,CP0314,SWAP,TDR0031,BOOK_B,2025-07-23
TXN0009256748,APP005,2025-11-24,failed,584996.67,AUD,AMER,CP0279,BOND,TDR0072,BOOK_B,2025-05-16
TXN0001625915,APP016,2025-03-22,settled,498284.16,AUD,EMEA,CP0189,BOND,TDR0146,BOOK_B,2025-12-28
TXN0004456685,APP019,2026-01-11,settled,290139.56,JPY,LATAM,CP0172,SWAP,TDR0132,BOOK_A,2026-02-22
TXN0009534597,APP012,2026-04-10,failed,102498.05,GBP,LATAM,CP0364,BOND,TDR0069,BOOK_A,2025-11-24
TXN0007007808,APP011,2025-03-22,settled,548864.87,GBP,LATAM,CP0047,SWAP,TDR0165,BOOK_A,2026-01-13
TXN0002717211,APP013,2026-02-12,failed,295291.52,EUR,LATAM,CP0003,OPTION,TDR0132,BOOK_A,2025-11-01
TXN0006028185,APP005,2026-01-31,settled,169349.56,JPY,LATAM,CP0035,BOND,TDR0091,BOOK_D,2025-09-03
TXN0003755025,APP004,2025-09-02,pending,749854.45,GBP,AMER,CP0314,FUTURE,TDR0111,BOOK_A,2026-01-30
TXN0000957298,APP014,2025-01-10,active,597230.85,AUD,EMEA,CP0016,FUTURE,TDR0119,BOOK_A,2025-12-01
TXN0006562813,APP014,2026-01-29,settled,120994.27,AUD,AMER,CP0287,BOND,TDR0177,BOOK_B,2025-05-05
TXN0000115855,APP019,2025-04-23,settled,274761.81,USD,AMER,CP0348,EQUITY,TDR0057,BOOK_C,2025-05-08
TXN0000623135,APP001,2025-05-21,active,748882.21,EUR,AMER,CP0468,SWAP,TDR0058,BOOK_A,2026-02-04
TXN0009843029,APP018,2025-04-08,failed,291968.23,AUD,EMEA,CP0066,FUTURE,TDR0006,BOOK_D,2026-03-27
TXN0006496695,APP007,2025-08-23,active,883267.13,CHF,APAC,CP0151,FUTURE,TDR0188,BOOK_C,2025-02-27
TXN0001557557,APP005,2025-09-01,active,64192.7,GBP,LATAM,CP0413,SWAP,TDR0129,BOOK_A,2025-10-19
TXN0008833424,APP007,2026-03-13,pending,744122.08,AUD,AMER,CP0476,FX,TDR0110,BOOK_A,2025-04-21
TXN0002625841,APP018,2025-10-26,pending,995591.9,EUR,EMEA,CP0175,SWAP,TDR0133,BOOK_C,2025-08-23
TXN0007557891,APP017,2025-06-04,pending,200163.74,AUD,AMER,CP0311,BOND,TDR0103,BOOK_C,2025-04-25
TXN0003725106,APP018,2026-03-03,failed,839964.87,USD,LATAM,CP0112,EQUITY,TDR0087,BOOK_B,2025-02-15
TXN0009975711,APP009,2025-10-18,active,59889.66,EUR,EMEA,CP0258,EQUITY,TDR0090,BOOK_B,2025-04-29
TXN0007990603,APP017,2025-08-22,settled,774828.56,JPY,AMER,CP0281,EQUITY,TDR0167,BOOK_D,2025-05-23
TXN0009496239,APP015,2025-06-12,failed,74279.69,AUD,APAC,CP0220,EQUITY,TDR0190,BOOK_C,2026-03-22
TXN0000534479,APP016,2026-03-27,pending,444063.55,EUR,APAC,CP0144,BOND,TDR0015,BOOK_B,2025-09-20
TXN0005114009,APP002,2025-07-20,active,237581.63,CHF,AMER,CP0202,FUTURE,TDR0056,BOOK_A,2026-03-14
TXN0000574009,APP011,2026-03-28,settled,841661.07,EUR,AMER,CP0243,FUTURE,TDR0146,BOOK_A,2025-03-21
TXN0000968178,APP018,2026-02-09,active,408259.8,USD,EMEA,CP0205,FUTURE,TDR0171,BOOK_D,2026-02-06
TXN0009107755,APP019,2025-10-21,failed,775513.25,USD,APAC,CP0310,BOND,TDR0053,BOOK_B,2025-03-07
TXN0003254763,APP006,2025-07-11,pending,977821.56,GBP,APAC,CP0164,BOND,TDR0199,BOOK_B,2026-02-26
TXN0002554748,APP008,2025-08-08,reversed,827409.6,USD,EMEA,CP0055,FUTURE,TDR0164,BOOK_C,2025-06-19
TXN0008485604,APP014,2026-02-01,active,11008.52,AUD,APAC,CP0446,SWAP,TDR0035,BOOK_B,2025-08-18
TXN0007981673,APP005,2025-08-11,pending,744424.14,AUD,LATAM,CP0319,EQUITY,TDR0063,BOOK_B,2025-07-10
TXN0006989866,APP010,2025-12-31,reversed,58648.54,GBP,LATAM,CP0351,FUTURE,TDR0025,BOOK_C,2026-02-17
TXN0005958473,APP017,2025-10-04,pending,481350.64,GBP,LATAM,CP0207,FUTURE,TDR0199,BOOK_A,2025-09-18
TXN0004193292,APP002,2026-02-19,pending,303820.07,CHF,APAC,CP0014,OPTION,TDR0099,BOOK_B,2026-01-25
TXN0009077988,APP005,2025-10-12,reversed,771371.82,AUD,APAC,CP0370,BOND,TDR0088,BOOK_A,2026-01-20
TXN0001829105,APP015,2025-03-05,failed,607623.81,AUD,EMEA,CP0331,EQUITY,TDR0080,BOOK_A,2025-11-27
TXN0001988141,APP009,2025-01-09,failed,567327.2,JPY,AMER,CP0137,FX,TDR0164,BOOK_B,2025-06-19
TXN0001494677,APP015,2025-08-07,failed,492769.81,JPY,AMER,CP0327,SWAP,TDR0035,BOOK_B,2025-12-01
TXN0009571703,APP011,2026-04-14,active,440506.03,EUR,EMEA,CP0429,BOND,TDR0165,BOOK_A,2025-09-19
TXN0004295717,APP015,2025-05-14,settled,192700.83,JPY,APAC,CP0263,FX,TDR0192,BOOK_D,2025-01-09
TXN0007653023,APP013,2026-02-17,settled,466086.63,EUR,APAC,CP0283,BOND,TDR0157,BOOK_D,2026-01-11
TXN0009463362,APP011,2025-07-02,settled,774085.3,CHF,AMER,CP0205,EQUITY,TDR0099,BOOK_D,2026-04-09
TXN0006334355,APP014,2025-05-04,failed,640244.94,JPY,AMER,CP0433,FUTURE,TDR0030,BOOK_B,2025-02-26
TXN0001754063,APP007,2025-10-02,settled,605251.88,JPY,AMER,CP0107,SWAP,TDR0154,BOOK_B,2025-06-30
TXN0009293584,APP001,2025-04-05,settled,733559.1,CHF,APAC,CP0063,OPTION,TDR0168,BOOK_C,2026-01-29
TXN0008302134,APP015,2025-08-05,active,313948.46,EUR,APAC,CP0005,BOND,TDR0186,BOOK_B,2025-11-22
TXN0003230081,APP010,2025-02-08,pending,671630.34,CHF,APAC,CP0384,SWAP,TDR0114,BOOK_D,2025-01-28
TXN0001852691,APP012,2025-09-30,reversed,797404.07,AUD,AMER,CP0428,FUTURE,TDR0111,BOOK_C,2025-09-15
TXN0003084036,APP010,2025-03-24,failed,674596.14,AUD,APAC,CP0240,FX,TDR0108,BOOK_B,2026-04-02
TXN0003737173,APP005,2025-08-21,failed,356209.16,USD,APAC,CP0371,BOND,TDR0099,BOOK_B,2026-03-11
TXN0007937331,APP011,2025-05-05,settled,190728.64,EUR,LATAM,CP0230,OPTION,TDR0188,BOOK_C,2025-05-02
TXN0003751652,APP020,2025-12-07,settled,56774.61,JPY,EMEA,CP0176,BOND,TDR0145,BOOK_B,2026-04-12
TXN0008600450,APP012,2025-09-21,failed,860797.14,JPY,EMEA,CP0201,FUTURE,TDR0086,BOOK_D,2025-10-31
TXN0000374202,APP004,2025-10-19,reversed,499078.22,GBP,APAC,CP0243,FUTURE,TDR0171,BOOK_C,2026-03-10
TXN0005995690,APP018,2025-04-10,settled,885729.49,CHF,LATAM,CP0278,EQUITY,TDR0064,BOOK_A,2026-03-11
TXN0004612801,APP004,2026-03-23,active,614156.43,AUD,AMER,CP0151,FX,TDR0035,BOOK_B,2025-07-25
TXN0006106231,APP017,2025-11-25,failed,836120.07,CHF,LATAM,CP0285,FUTURE,TDR0028,BOOK_C,2026-03-05
TXN0002161266,APP014,2025-11-23,pending,198014.63,GBP,EMEA,CP0297,EQUITY,TDR0149,BOOK_A,2025-06-11
TXN0002703534,APP006,2025-10-04,failed,887607.74,CHF,EMEA,CP0126,EQUITY,TDR0140,BOOK_B,2026-02-28
TXN0004536680,APP019,2025-05-02,pending,136948.84,CHF,LATAM,CP0479,BOND,TDR0169,BOOK_A,2025-04-19
TXN0002778493,APP001,2025-12-27,reversed,977797.36,AUD,LATAM,CP0196,OPTION,TDR0174,BOOK_C,2025-12-01
TXN0001804695,APP001,2026-01-01,pending,639163.45,JPY,EMEA,CP0424,FUTURE,TDR0093,BOOK_B,2025-05-15
TXN0009748732,APP009,2026-04-08,pending,193346.31,USD,EMEA,CP0274,FUTURE,TDR0048,BOOK_D,2025-11-16
TXN0005322751,APP004,2025-12-02,pending,89442.76,GBP,APAC,CP0234,OPTION,TDR0013,BOOK_D,2025-04-07
TXN0007415710,APP016,2025-02-28,active,584751.68,AUD,AMER,CP0126,FUTURE,TDR0044,BOOK_D,2025-03-02
TXN0006544549,APP012,2025-02-06,settled,707897.96,JPY,EMEA,CP0282,EQUITY,TDR0074,BOOK_C,2025-08-28
TXN0009606636,APP014,2025-07-31,active,222153.87,JPY,LATAM,CP0125,FX,TDR0017,BOOK_D,2025-05-15
TXN0005344063,APP009,2025-05-27,failed,24829.59,USD,AMER,CP0058,OPTION,TDR0099,BOOK_A,2025-12-09
TXN0001614811,APP004,2025-01-23,reversed,69385.74,EUR,APAC,CP0410,FUTURE,TDR0163,BOOK_A,2025-10-31
TXN0006551248,APP003,2026-03-23,active,589847.14,AUD,AMER,CP0269,BOND,TDR0100,BOOK_B,2025-07-10
TXN0005949787,APP006,2025-09-28,failed,207868.83,USD,AMER,CP0112,EQUITY,TDR0049,BOOK_A,2025-02-05
TXN0004007309,APP018,2025-06-24,active,189848.73,USD,LATAM,CP0295,BOND,TDR0145,BOOK_A,2025-05-04
TXN0003779541,APP014,2025-03-10,failed,847193.47,EUR,APAC,CP0023,EQUITY,TDR0185,BOOK_A,2025-11-02
TXN0008748745,APP003,2025-05-04,reversed,435611.55,CHF,AMER,CP0080,BOND,TDR0192,BOOK_C,2025-07-03
TXN0005718307,APP011,2025-07-15,settled,267408.68,USD,APAC,CP0014,OPTION,TDR0197,BOOK_C,2025-08-12
TXN0003559892,APP003,2026-02-01,pending,925173.23,GBP,AMER,CP0158,FUTURE,TDR0007,BOOK_C,2025-04-23
TXN0003823416,APP016,2025-12-13,reversed,346007.62,JPY,EMEA,CP0430,FX,TDR0100,BOOK_D,2025-01-26
TXN0004276382,APP017,2025-10-10,active,251700.64,EUR,EMEA,CP0298,EQUITY,TDR0191,BOOK_D,2026-03-05
TXN0006472549,APP011,2026-01-08,active,942061.15,GBP,APAC,CP0321,OPTION,TDR0157,BOOK_C,2025-12-18
TXN0000578431,APP004,2025-04-17,reversed,115687.26,JPY,EMEA,CP0067,OPTION,TDR0020,BOOK_A,2025-07-20
TXN0008840058,APP010,2026-03-23,failed,114545.49,USD,EMEA,CP0211,OPTION,TDR0122,BOOK_B,2026-03-28
TXN0000120787,APP003,2025-12-10,active,485606.2,CHF,APAC,CP0491,FX,TDR0004,BOOK_D,2025-03-16
TXN0006617362,APP015,2025-03-15,settled,266653.29,AUD,LATAM,CP0361,FX,TDR0144,BOOK_B,2025-12-24
TXN0006629460,APP017,2025-11-20,failed,539883.99,GBP,AMER,CP0461,OPTION,TDR0148,BOOK_D,2026-03-07
TXN0002859124,APP002,2025-02-05,failed,271179.14,CHF,LATAM,CP0069,BOND,TDR0192,BOOK_C,2025-09-07
TXN0005730811,APP001,2025-06-11,active,456870.5,EUR,EMEA,CP0031,BOND,TDR0065,BOOK_B,2025-05-27
TXN0004766344,APP018,2026-01-12,failed,767170.75,GBP,APAC,CP0324,EQUITY,TDR0156,BOOK_A,2025-08-04
TXN0000962900,APP018,2025-10-06,active,820666.17,GBP,APAC,CP0453,FX,TDR0002,BOOK_D,2025-04-11
TXN0008072164,APP002,2026-02-15,active,919874.55,CHF,LATAM,CP0382,BOND,TDR0141,BOOK_B,2025-10-18
TXN0008632542,APP003,2025-03-09,pending,2751.7,AUD,LATAM,CP0224,FX,TDR0160,BOOK_D,2026-03-04
TXN0005108210,APP010,2025-04-04,settled,849468.82,USD,LATAM,CP0250,FUTURE,TDR0110,BOOK_B,2026-01-05
TXN0003318274,APP013,2025-12-26,settled,208317.09,CHF,LATAM,CP0045,OPTION,TDR0171,BOOK_D,2025-04-12
TXN0000146586,APP005,2025-12-21,pending,719637.9,AUD,APAC,CP0330,EQUITY,TDR0055,BOOK_D,2025-10-15
TXN0001944772,APP002,2026-04-12,active,697344.54,GBP,EMEA,CP0473,OPTION,TDR0131,BOOK_A,2025-12-17
TXN0007287712,APP018,2025-07-11,failed,338447.93,USD,EMEA,CP0127,BOND,TDR0136,BOOK_A,2025-10-30
TXN0008342757,APP020,2025-11-13,active,943124.0,USD,EMEA,CP0369,OPTION,TDR0059,BOOK_B,2025-03-16
TXN0002031049,APP012,2025-01-11,failed,926459.93,AUD,AMER,CP0023,SWAP,TDR0004,BOOK_A,2025-09-12
TXN0008175811,APP010,2025-06-18,active,4002.18,AUD,APAC,CP0418,FUTURE,TDR0182,BOOK_C,2025-11-20
TXN0008278979,APP012,2025-06-29,settled,832726.75,USD,AMER,CP0297,OPTION,TDR0035,BOOK_B,2026-01-02
TXN0004363766,APP020,2025-07-25,settled,60786.15,JPY,AMER,CP0117,OPTION,TDR0003,BOOK_C,2025-06-19
TXN0001320722,APP013,2025-02-26,reversed,397990.6,GBP,EMEA,CP0291,SWAP,TDR0189,BOOK_C,2025-06-02
TXN0009207092,APP007,2026-01-08,failed,995237.26,GBP,LATAM,CP0337,OPTION,TDR0038,BOOK_D,2025-02-27
TXN0001800731,APP016,2025-10-03,pending,378318.72,JPY,EMEA,CP0168,OPTION,TDR0014,BOOK_D,2025-11-11
TXN0004562733,APP015,2025-06-26,pending,410363.7,CHF,LATAM,CP0442,FUTURE,TDR0182,BOOK_A,2025-08-12
TXN0009959936,APP009,2025-09-28,failed,942119.73,GBP,EMEA,CP0325,OPTION,TDR0147,BOOK_D,2025-03-24
TXN0003505936,APP014,2025-04-14,active,660331.94,GBP,LATAM,CP0163,EQUITY,TDR0009,BOOK_B,2025-12-07
TXN0007529861,APP016,2025-05-08,settled,678471.15,USD,AMER,CP0358,OPTION,TDR0198,BOOK_C,2025-09-17
TXN0009459922,APP015,2025-10-20,active,661708.48,GBP,LATAM,CP0272,BOND,TDR0041,BOOK_B,2025-03-03
TXN0009854139,APP011,2025-08-01,failed,240572.86,JPY,APAC,CP0443,EQUITY,TDR0137,BOOK_B,2026-01-22
TXN0002031729,APP007,2025-12-05,pending,81185.51,EUR,LATAM,CP0088,EQUITY,TDR0123,BOOK_B,2026-01-20
TXN0006856908,APP020,2026-03-24,pending,140685.61,JPY,EMEA,CP0436,FUTURE,TDR0096,BOOK_D,2025-11-16
TXN0000779287,APP009,2025-01-21,failed,967000.18,EUR,AMER,CP0161,BOND,TDR0017,BOOK_A,2026-03-03
TXN0002555656,APP019,2026-01-23,settled,673803.39,EUR,APAC,CP0362,OPTION,TDR0125,BOOK_B,2025-12-06
TXN0006236001,APP018,2026-01-06,reversed,479492.55,JPY,LATAM,CP0373,SWAP,TDR0174,BOOK_A,2025-05-02
TXN0002777451,APP004,2026-01-23,settled,734374.49,CHF,LATAM,CP0371,SWAP,TDR0157,BOOK_B,2025-09-19
TXN0008945249,APP012,2026-01-15,settled,773872.01,GBP,LATAM,CP0386,BOND,TDR0099,BOOK_C,2026-02-20
TXN0006664865,APP017,2026-02-08,settled,761342.0,EUR,EMEA,CP0125,SWAP,TDR0052,BOOK_B,2026-02-21
TXN0001360810,APP015,2026-01-07,reversed,703714.83,AUD,AMER,CP0498,FUTURE,TDR0076,BOOK_C,2025-08-22
TXN0001064560,APP020,2025-11-19,settled,737752.91,AUD,EMEA,CP0178,OPTION,TDR0039,BOOK_D,2025-05-30
TXN0003423702,APP006,2025-10-11,reversed,516263.82,USD,APAC,CP0118,FX,TDR0003,BOOK_D,2025-06-26
TXN0000827666,APP020,2025-04-23,failed,972363.61,USD,LATAM,CP0465,FUTURE,TDR0015,BOOK_B,2025-12-31
TXN0008788293,APP010,2025-01-21,failed,124207.36,CHF,AMER,CP0035,SWAP,TDR0017,BOOK_D,2025-08-07
TXN0004351155,APP001,2025-04-01,reversed,955947.11,USD,EMEA,CP0043,FX,TDR0188,BOOK_D,2025-11-03
TXN0002951722,APP007,2025-07-08,pending,323645.05,JPY,EMEA,CP0099,FX,TDR0123,BOOK_C,2025-09-19
TXN0007850704,APP018,2025-01-26,active,378916.98,GBP,LATAM,CP0114,FX,TDR0172,BOOK_D,2025-08-11
TXN0001186126,APP002,2025-12-07,settled,147840.8,AUD,EMEA,CP0013,FUTURE,TDR0154,BOOK_D,2025-04-04
TXN0002575644,APP020,2025-01-18,reversed,184983.8,AUD,APAC,CP0463,BOND,TDR0137,BOOK_B,2025-09-04
TXN0003089768,APP013,2025-12-20,failed,762683.04,JPY,EMEA,CP0267,EQUITY,TDR0089,BOOK_D,2025-11-29
TXN0009814434,APP003,2025-12-05,reversed,643154.91,GBP,LATAM,CP0035,OPTION,TDR0105,BOOK_A,2025-05-24
TXN0003290152,APP019,2026-03-14,failed,173978.61,AUD,LATAM,CP0347,FX,TDR0152,BOOK_C,2025-08-04
TXN0002692940,APP016,2025-12-04,reversed,697918.2,GBP,EMEA,CP0429,FUTURE,TDR0148,BOOK_A,2025-05-19
TXN0006840436,APP014,2025-04-11,settled,210859.02,JPY,EMEA,CP0224,FX,TDR0110,BOOK_A,2025-03-26
TXN0002649770,APP015,2026-01-21,active,63721.24,AUD,AMER,CP0141,EQUITY,TDR0143,BOOK_A,2025-03-18
TXN0000467732,APP019,2026-02-24,active,850470.99,GBP,LATAM,CP0051,OPTION,TDR0061,BOOK_D,2025-03-06
TXN0009492814,APP012,2025-04-21,pending,65674.61,GBP,APAC,CP0213,OPTION,TDR0002,BOOK_D,2025-08-20
TXN0004279587,APP011,2025-01-22,settled,772127.65,GBP,LATAM,CP0490,BOND,TDR0124,BOOK_A,2025-04-04
TXN0001226999,APP007,2026-02-28,active,960972.55,JPY,LATAM,CP0315,FX,TDR0192,BOOK_B,2025-03-20
TXN0004790279,APP015,2025-07-15,failed,614904.34,USD,LATAM,CP0121,OPTION,TDR0042,BOOK_D,2025-03-11
TXN0005094099,APP009,2025-02-02,settled,685452.87,AUD,EMEA,CP0295,EQUITY,TDR0003,BOOK_A,2026-03-13
TXN0002013905,APP002,2025-10-09,active,151614.54,JPY,EMEA,CP0458,EQUITY,TDR0051,BOOK_D,2025-04-09
TXN0004940292,APP011,2025-06-25,reversed,83783.13,AUD,EMEA,CP0335,OPTION,TDR0050,BOOK_D,2025-02-20
TXN0007119871,APP018,2025-05-19,reversed,326846.88,JPY,AMER,CP0175,BOND,TDR0153,BOOK_D,2025-02-25
TXN0002830017,APP002,2026-01-15,settled,224364.09,GBP,APAC,CP0148,OPTION,TDR0016,BOOK_C,2025-07-10
TXN0003606774,APP018,2025-12-03,pending,951092.28,EUR,APAC,CP0124,BOND,TDR0186,BOOK_D,2025-01-05
TXN0004327203,APP017,2025-10-09,reversed,28532.57,JPY,EMEA,CP0175,FUTURE,TDR0011,BOOK_D,2025-11-02
TXN0003604966,APP010,2025-12-11,pending,991041.61,GBP,EMEA,CP0478,OPTION,TDR0012,BOOK_D,2026-03-04
TXN0008546166,APP019,2025-05-24,settled,548088.35,CHF,APAC,CP0356,BOND,TDR0035,BOOK_C,2025-04-28
TXN0004210788,APP011,2025-05-09,pending,167660.33,EUR,EMEA,CP0382,BOND,TDR0103,BOOK_D,2025-08-18
TXN0006978896,APP014,2025-07-24,reversed,146885.25,AUD,AMER,CP0208,FX,TDR0048,BOOK_D,2025-09-14
TXN0009938240,APP005,2026-03-05,failed,705026.58,AUD,EMEA,CP0322,EQUITY,TDR0003,BOOK_A,2025-05-03
TXN0002861626,APP017,2025-05-13,settled,840157.32,CHF,AMER,CP0368,SWAP,TDR0010,BOOK_C,2025-09-18
